"STATISTIC","Statistic Label","TLIST(A1)","Year","C03635V04375","Day","C04349V05129","Hourly Consumption","C04540V05324","Electricity Users","UNIT","VALUE"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","082","22 March","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1027"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1036"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1035"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1035"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1033"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1033"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1035"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1036"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1037"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1034"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1033"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1030"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1029"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1027"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1025"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1026"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1021"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1005"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1004"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1006"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1005"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1004"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1004"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1003"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","083","23 March","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","996"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","999"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1000"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1000"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","999"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","999"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1004"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1000"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","996"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","994"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","997"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","998"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","996"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","993"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","993"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","994"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","992"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","988"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","985"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","984"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","985"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","989"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","989"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","991"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","084","24 March","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","992"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","993"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","993"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","993"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","989"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","988"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","990"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","995"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1002"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1006"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1005"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1008"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1008"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1006"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1006"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1014"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1010"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1001"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","992"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","991"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","997"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","998"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","997"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","991"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","085","25 March","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","987"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","985"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","987"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","988"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","988"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","987"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","988"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","995"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1002"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2024","2024","086","26 March","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","1008"
